#CODE;ENGLISH;x

EVTDESC60120;Riding through the fertile Nile Delta, the Tartar hordes have arrived at the Great Pyramids of Giza and breached the gates of Cairo. Surely even the cruelest Pharaoh would be given pause by the pain and misery now inflicted on the city's hapless population.;x
EVTDESC60121;The Holy City of Mecca now burns at the cruel touch of the Mongol infidels. Pilgrims journeying from distant lands to show their submission to Allah are met only with death when approaching the city gates. This unforgivable desecration will be remembered for ages to come.;x
EVTDESC60200;A young warrior, Seljuk, son of Toqaq of the Iron Bow of the Kinik tribe, has become something of a legend after performing several astounding feats of valor. I feel compelled to give this remarkable man a place at my court.;x
EVTDESC60201;My men are restless and my ambitions must no longer be delayed. I must choose a juicy target and call my tribe to war!;x
EVTDESC60204;My tribe, the fighting Kinik, stand behind me as I set out to conquer [From.Duchy.GetFullBaseName]. Let [From.Holder.TopLiege.GetTitledFirstName] tremble in fear!;x
EVTDESC60205;[From.GetBestName], perhaps the most able warrior in my realm, has called his tribe and many other hopefuls to war, declaring his intention to take the [FromFrom.Duchy.GetFullBaseName] from [FromFrom.Holder.TopLiege.GetBestName]!;x
EVTDESC60206;In the steppes of Central Asia, a great warrior has emerged as the leader of the Kinik tribe of the Oghuz Turks, demonstrating his brilliance by winning a war against the mighty [FromFrom.GetTitledName]. Other tribes have taken notice and warriors of all stripes are flocking to his banners in great numbers. Seljuk Khan has promised them a fortune in plunder in his future conquests!;x
EVTDESC60207;Turkish warriors from the homeland keep arriving in great numbers, hoping to serve in the armies of the great Seljuk's successor. With men such as these, I can accomplish anything!;x
EVTDESC60300;A brilliant horseman and daring raider by the name of Timur has distinguished himself several times now. My commanders all agree that I should give this remarkable young man a chance to prove himself as a leader, clubfoot or no.;x
EVTDESC60304;As I've fought for my liege I have gathered a large and loyal following, brave horsemen all. Rather than rise up against my old liege, I've decided to strike out for [From.Duchy.GetFullBaseName]. Let [From.Holder.TopLiege.GetTitledFirstName] tremble in fear!;x
EVTDESC60306;Another great Khan is on the rise in Central Asia. Timur, called 'the Lame' due to his clubfoot, has proven himself to the Turco-Mongol tribes of the region. He seems intent on creating an empire to rival that of the legendary Genghis Khan himself, as he has just finished crushing [FromFrom.GetTitledName] in a brutal war. Tens of thousands of skilled horsemen have gathered under his banner!;x
EVTDESC60307;Horsemen from the great steppes keep arriving in great numbers, hoping to serve in the armies of Timur Khan's successor. With warriors like these, I can accomplish anything!;x
EVTDESC60400;A brilliant Turkish mercenary and former slave warrior by the name of Sabuktigin has distinguished himself many times, leading his company of horsemen in battle and raids. My commanders think I should give him a more prominent position.;x
EVTDESC60406;A former Turkish mercenary and slave soldier is on the rise in the land of the Afghans. This Sabuktigin, a zealous man who loathes infidels, seems intent on creating an empire to rival that of the Caliphs of old, as he has just finished crushing [FromFrom.GetTitledName] in a brutal war. Tens of thousands of fierce tribesmen have gathered under his banner!;x
EVTDESC60500;Word has reached us that an ambitious Khan from beyond the great mountains has set out to unite the clans of the great steppe. It is also said by men who read the stars that this Khan is destined to become the ruler of the world.;x
EVTDESC60520;The many Khans of the steppe have been rallied under the same banner. The leader that managed to unite them all is [From.GetFirstName] of [From.PrimaryTitle.GetName]. The people of the steppe now call their leader Genghis Khan, Greatest of Khans, and have set their minds not only on ruling the steppes but to spread throughout the world. Is there anyone who can stop the thundering armies of thousands of hooves?;x

EVTOPTA60000;A fine tale!;x
EVTOPTA60010;The time has come!;x
EVTOPTA60100;Perhaps the stories were true...;x
EVTOPTA60101;Perhaps their bloodlust has been sated now.;x
EVTOPTA60102;They must be stopped!;x
EVTOPTA60103;Barbarians!;x
EVTOPTA60104;There seems to be no reprieve from these accursed Tartars.;x
EVTOPTA60105;God save us all.;x
EVTOPTA60106;Is this the end of days?;x
EVTOPTA60107;Surely that can't be true!;x
EVTOPTA60108;May God have mercy on their souls.;x
EVTOPTA60109;Is there no place beyond their reach?;x
EVTOPTA60110;Such butchery will not go unpunished.;x
EVTOPTA60111;Have they no regard for culture?;x
EVTOPTA60112;There will come a time of reckoning.;x
EVTOPTA60113;May it be the last city the Tartars take!;x
EVTOPTA60114;This time they have gone too far!;x
EVTOPTA60115;They will be the end of us all!;x
EVTOPTA60116;Like raging wolves...;x
EVTOPTA60117;May they suffer a thousand deaths for their crimes!;x
EVTOPTA60118;Infidels!;x
EVTOPTA60119;May they suffer an eternity of pain!;x
EVTOPTA60120;Have they no shame?;x
EVTOPTA60121;Not a single infidel taking part in this affront will escape justice;x
EVTOPTA60200;He bears watching...;x
EVTOPTA60201;Merv is best!;x
EVTOPTA60204;Saddle my horse!;x
EVTOPTA60205;He will be missed, but I wish him luck!;x
EVTOPTA60206;This is only the beginning!;x
EVTOPTA60207;Seljuk would be proud of his heir!;x
EVTOPTA60300;A potential rival?;x
EVTOPTA60305;As long as he does not turn on me!;x
EVTOPTA60306;I am Temujin reborn!;x
EVTOPTA60307;The Iron Khan would be proud!;x
EVTOPTA60401;Gandhara is best!;x
EVTOPTA60406;Infidels beware!;x
EVTOPTA60500;What could those equestrians hope to accomplish?;x
EVTOPTA_60520;I truly am great!;x

EVTOPTB60001;Allah have mercy on us!;x
EVTOPTB60002;God preserve us!;x
EVTOPTB60003;Is there no end to these steppe warriors?;x
EVTOPTB60010;Allah have mercy on us!;x
EVTOPTB60100;They will not come here, Inshallah;x
EVTOPTB60101;May the snows of the frozen north claim them;x
EVTOPTB60102;These horsemen know how to fight!;x
EVTOPTB60103;Their walls were not strong enough...;x
EVTOPTB60104;Not even the Franks deserve such a fate;x
EVTOPTB60105;Impressive;x
EVTOPTB60106;So not even fabled Rome can stand against them;x
EVTOPTB60107;A city floating on water?;x
EVTOPTB60108;Ar-Rum is no longer a threat...;x
EVTOPTB60109;Their reach seems unlimited...;x
EVTOPTB60110;Disconcerting...;x
EVTOPTB60111;A waste, by the Prophet;x
EVTOPTB60112;Is this what we can expect?;x
EVTOPTB60115;Barbaric;x
EVTOPTB60116;Let us pray the Mongols are swallowed up by the desert now.;x
EVTOPTB60117;It will fall on those of the True Faith to stop the Tartar scourge.;x
EVTOPTB60118;Heathens!;x
EVTOPTB60119;Would that I could follow in Alexander's footsteps...;x
EVTOPTB60120;But who is left to tax?;x
EVTOPTB60121;God forbid this scourge continues west...;x
EVTOPTB60201;Khorasan seems natural;x
EVTOPTB60206;He is a credit to all Turks!;x
EVTOPTB60306;He is a credit to all Mongols!;x
EVTOPTB60401;Multan seems natural;x
EVTOPTB60406;What a troubled region that is...;x
EVTOPTB60500;That should be nothing to worry about.;x
EVTOPTB_60520;Something has to be done to stop them!;x

EVTOPTC60001;The Mahometans had it coming;x
EVTOPTC60002;Time for the Infidel to suffer!;x
EVTOPTC60010;God have mercy on us!;x
EVTOPTC60201;Dihistan is rich and weak;x
EVTOPTC60206;Turkish khans come and go...;x
EVTOPTC60306;These horselords sure are persistent!;x
EVTOPTC60401;Lahore is rich and weak;x
EVTOPTC60500;No-one will rule over our people!;x
EVTOPTC_60520;[From.GetFirstName] truly is the Greatest of Khans!;x

EVTOPTD60001;The Mongol gods are strong;x
EVTOPTD60002;The Mongol gods are strong;x
EVTOPTD60010;May the Gods save us!;x
EVTOPTD60201;Samarkand first!;x
EVTOPTD60401;Bhakkar first!;x

EVTOPTE60201;Balkh... yes.;x
